SALES_ID,SALE_DATE,STATE,CITY,CITY_TIER,MODEL,STORAGE_GB,COLOR,UNITS_SOLD,UNIT_PRICE,CHANNEL,RETAILER_ID,QUARTER,YEAR,TOTAL_REVENUE
8992,2022-03-05,Punjab,Amritsar,Tier 1,iPhone 14 Pro,256,Midnight,5,132652,Authorized Reseller,14,Q1,2022,663260
8993,2022-04-21,Tamil Nadu,Madurai,Tier 2,iPhone 13 Pro,1024,Midnight,5,117237,Telecom Partner,6,Q2,2022,586185
8994,2023-11-08,Gujarat,Surat,Tier 1,iPhone 15 Pro Max,512,Gold,1,156652,Retail Store,6,Q4,2023,156652
8995,2022-08-10,Delhi,New Delhi,Tier 1,iPhone 15 Pro,512,Green,1,134165,Telecom Partner,44,Q3,2022,134165
8996,2023-01-04,Maharashtra,Nagpur,Tier 2,iPhone 15 Pro Max,512,Blue,5,158853,Authorized Reseller,12,Q1,2023,794265
8997,2022-10-06,Tamil Nadu,Chennai,Tier 3,iPhone 15 Pro,128,Gold,5,131548,Retail Store,47,Q4,2022,657740
8998,2022-09-06,Maharashtra,Mumbai,Tier 2,iPhone 13 Pro,128,Starlight,4,117788,Authorized Reseller,4,Q3,2022,471152
8999,2022-04-30,Uttar Pradesh,Noida,Tier 1,iPhone 13 Pro,128,Pink,3,118397,Telecom Partner,24,Q2,2022,355191
9000,2023-02-07,Gujarat,Ahmedabad,Tier 2,iPhone 15 Pro Max,64,Green,5,161986,Retail Store,15,Q1,2023,809930
9001,2022-10-18,Uttar Pradesh,Kanpur,Tier 3,iPhone 13,512,Starlight,5,61710,Authorized Reseller,6,Q4,2022,308550
9002,2023-01-02,Gujarat,Surat,Tier 1,iPhone 14,64,Gold,3,69147,Retail Store,21,Q1,2023,207441
9003,2023-06-28,Delhi,Gurgaon,Tier 1,iPhone 14,128,Gold,2,72542,Authorized Reseller,45,Q2,2023,145084
9004,2023-05-28,Maharashtra,Pune,Tier 2,iPhone 15 Pro Max,128,Gold,5,154935,Online,12,Q2,2023,774675
9005,2022-07-07,Rajasthan,Jaipur,Tier 2,iPhone 14 Pro,512,Starlight,3,126349,Retail Store,35,Q3,2022,379047
9006,2022-04-13,Telangana,Hyderabad,Tier 1,iPhone 13 Pro,256,Blue,1,122866,Online,32,Q2,2022,122866
9007,2023-02-18,Maharashtra,Nagpur,Tier 1,iPhone 14,128,Gold,3,72696,Online,47,Q1,2023,218088
9008,2022-03-28,Maharashtra,Mumbai,Tier 2,iPhone 14,1024,Midnight,3,73447,Authorized Reseller,41,Q1,2022,220341
9009,2022-03-12,West Bengal,Kolkata,Tier 1,iPhone 15 Pro,1024,Green,1,132185,Retail Store,46,Q1,2022,132185
9010,2023-04-16,Telangana,Warangal,Tier 2,iPhone 15,128,Midnight,3,83810,Retail Store,12,Q2,2023,251430
9011,2022-05-23,Uttar Pradesh,Lucknow,Tier 1,iPhone 13 Pro,512,Gold,5,119417,Telecom Partner,13,Q2,2022,597085
9012,2023-02-28,Karnataka,Mysore,Tier 2,iPhone 15 Pro,1024,Purple,4,132921,Authorized Reseller,38,Q1,2023,531684
9013,2023-01-24,Gujarat,Surat,Tier 3,iPhone 14 Pro,512,Starlight,2,133150,Telecom Partner,36,Q1,2023,266300
9014,2023-05-21,Karnataka,Mangalore,Tier 3,iPhone 14 Pro,64,Purple,1,130184,Online,8,Q2,2023,130184
9015,2023-12-24,Punjab,Ludhiana,Tier 1,iPhone 15,512,Gold,4,76250,Authorized Reseller,45,Q4,2023,305000
9016,2022-07-15,West Bengal,Siliguri,Tier 1,iPhone 15 Pro Max,256,Gold,1,160493,Retail Store,45,Q3,2022,160493
9017,2022-10-18,West Bengal,Kolkata,Tier 3,iPhone 13 Pro,256,Gold,1,115698,Online,2,Q4,2022,115698
9018,2023-11-01,Maharashtra,Pune,Tier 1,iPhone 14 Pro,512,Blue,3,127482,Authorized Reseller,44,Q4,2023,382446
9019,2022-03-03,Delhi,Gurgaon,Tier 1,iPhone 13,256,Midnight,1,59890,Retail Store,2,Q1,2022,59890
9020,2022-04-24,Telangana,Hyderabad,Tier 1,iPhone 13 Pro,256,Blue,2,121819,Telecom Partner,14,Q2,2022,243638
9021,2022-11-10,Karnataka,Mangalore,Tier 2,iPhone 14 Pro,512,Starlight,2,125382,Authorized Reseller,42,Q4,2022,250764
9022,2022-05-03,Gujarat,Vadodara,Tier 2,iPhone 14 Pro,64,Pink,4,128475,Telecom Partner,12,Q2,2022,513900
9023,2023-10-08,Tamil Nadu,Madurai,Tier 2,iPhone 14,128,Green,3,68893,Telecom Partner,5,Q4,2023,206679
9024,2023-07-19,Uttar Pradesh,Noida,Tier 3,iPhone 15 Pro Max,128,Green,3,160451,Authorized Reseller,9,Q3,2023,481353
9025,2023-01-25,West Bengal,Kolkata,Tier 1,iPhone 13 Pro,512,Midnight,2,121334,Authorized Reseller,8,Q1,2023,242668
9026,2023-02-12,Punjab,Amritsar,Tier 2,iPhone 15 Pro Max,1024,Midnight,5,162901,Retail Store,33,Q1,2023,814505
9027,2022-11-01,Tamil Nadu,Chennai,Tier 1,iPhone 14 Pro,128,Green,4,132334,Retail Store,14,Q4,2022,529336
9028,2022-05-07,Gujarat,Vadodara,Tier 2,iPhone 14,512,Pink,2,68249,Telecom Partner,4,Q2,2022,136498
9029,2022-04-30,Tamil Nadu,Coimbatore,Tier 2,iPhone 14 Pro,128,Purple,5,128274,Retail Store,19,Q2,2022,641370
9030,2022-05-12,Delhi,Gurgaon,Tier 2,iPhone 13 Pro,256,Pink,4,122846,Online,34,Q2,2022,491384
9031,2022-02-03,Gujarat,Ahmedabad,Tier 2,iPhone 15 Pro,256,Pink,1,133847,Retail Store,2,Q1,2022,133847
9032,2022-05-30,West Bengal,Siliguri,Tier 2,iPhone 15 Pro,256,Midnight,3,133518,Retail Store,50,Q2,2022,400554
9033,2022-11-29,Uttar Pradesh,Lucknow,Tier 1,iPhone 13 Pro,512,Starlight,3,116288,Telecom Partner,39,Q4,2022,348864
9034,2023-08-31,Karnataka,Bangalore,Tier 1,iPhone 15 Pro Max,512,Purple,5,158735,Online,2,Q3,2023,793675
9035,2022-06-30,Uttar Pradesh,Kanpur,Tier 2,iPhone 13 Pro,512,Blue,2,115676,Authorized Reseller,44,Q2,2022,231352
9036,2022-11-17,Karnataka,Mangalore,Tier 2,iPhone 15 Pro Max,1024,Silver,3,162673,Retail Store,35,Q4,2022,488019
9037,2022-02-11,Punjab,Ludhiana,Tier 3,iPhone 13,512,Green,1,64704,Authorized Reseller,49,Q1,2022,64704
9038,2022-11-05,Maharashtra,Nagpur,Tier 1,iPhone 13,256,Green,5,56109,Online,49,Q4,2022,280545
9039,2022-02-12,Telangana,Warangal,Tier 3,iPhone 13 Pro,64,Midnight,5,120985,Telecom Partner,34,Q1,2022,604925
9040,2023-07-16,Delhi,New Delhi,Tier 1,iPhone 14 Pro,1024,Silver,2,132496,Online,45,Q3,2023,264992
9041,2022-06-28,West Bengal,Kolkata,Tier 3,iPhone 15 Pro,512,Starlight,5,136734,Retail Store,43,Q2,2022,683670
9042,2022-01-09,Gujarat,Surat,Tier 3,iPhone 14 Pro,512,Midnight,2,130617,Authorized Reseller,28,Q1,2022,261234
9043,2022-07-20,Karnataka,Mangalore,Tier 3,iPhone 15 Pro,256,Purple,3,136747,Retail Store,43,Q3,2022,410241
9044,2022-07-02,Punjab,Amritsar,Tier 2,iPhone 15,512,Silver,5,82393,Online,46,Q3,2022,411965
9045,2023-01-03,Tamil Nadu,Coimbatore,Tier 3,iPhone 15,256,Blue,3,79205,Retail Store,20,Q1,2023,237615
9046,2022-02-26,Rajasthan,Jaipur,Tier 2,iPhone 15 Pro,1024,Blue,1,132281,Telecom Partner,33,Q1,2022,132281
9047,2023-05-02,West Bengal,Kolkata,Tier 1,iPhone 15 Pro Max,128,Pink,3,155400,Online,49,Q2,2023,466200
9048,2022-08-08,Uttar Pradesh,Kanpur,Tier 1,iPhone 13 Pro,64,Silver,1,117268,Telecom Partner,9,Q3,2022,117268
9049,2023-05-11,Punjab,Ludhiana,Tier 3,iPhone 15 Pro Max,512,Gold,4,160842,Authorized Reseller,43,Q2,2023,643368
9050,2022-05-08,Telangana,Warangal,Tier 1,iPhone 14,128,Purple,4,65125,Telecom Partner,43,Q2,2022,260500
9051,2022-05-20,Gujarat,Vadodara,Tier 1,iPhone 13,1024,Green,2,57828,Online,13,Q2,2022,115656
9052,2023-10-06,Tamil Nadu,Coimbatore,Tier 2,iPhone 15,128,Pink,5,81596,Telecom Partner,35,Q4,2023,407980
9053,2022-02-02,Punjab,Chandigarh,Tier 1,iPhone 15 Pro Max,256,Blue,1,156142,Retail Store,4,Q1,2022,156142
9054,2023-06-11,Uttar Pradesh,Noida,Tier 1,iPhone 15 Pro Max,256,Midnight,2,164090,Telecom Partner,45,Q2,2023,328180
9055,2023-02-20,Uttar Pradesh,Lucknow,Tier 2,iPhone 15 Pro Max,64,Pink,4,164023,Telecom Partner,48,Q1,2023,656092
9056,2022-10-22,Delhi,New Delhi,Tier 3,iPhone 15 Pro Max,256,Gold,4,160120,Online,13,Q4,2022,640480
9057,2023-03-09,Punjab,Amritsar,Tier 1,iPhone 14 Pro,64,Gold,4,125559,Online,36,Q1,2023,502236
9058,2022-05-27,Punjab,Amritsar,Tier 2,iPhone 13,1024,Blue,2,64538,Online,23,Q2,2022,129076
9059,2022-07-20,Delhi,Noida,Tier 1,iPhone 13,64,Purple,2,62516,Authorized Reseller,2,Q3,2022,125032
9060,2022-10-16,Tamil Nadu,Chennai,Tier 1,iPhone 15,512,Midnight,2,78252,Telecom Partner,31,Q4,2022,156504
9061,2023-03-25,Rajasthan,Jodhpur,Tier 1,iPhone 13,64,Midnight,1,64584,Telecom Partner,2,Q1,2023,64584
9062,2022-10-24,Telangana,Warangal,Tier 3,iPhone 14,256,Purple,5,73065,Online,11,Q4,2022,365325
9063,2022-08-28,Uttar Pradesh,Lucknow,Tier 1,iPhone 15,512,Green,2,78805,Online,12,Q3,2022,157610
9064,2022-01-24,Gujarat,Vadodara,Tier 2,iPhone 14,512,Blue,1,65368,Retail Store,35,Q1,2022,65368
9065,2022-03-31,Delhi,Gurgaon,Tier 2,iPhone 15 Pro,512,Starlight,4,132354,Authorized Reseller,8,Q1,2022,529416
9066,2023-03-03,Maharashtra,Mumbai,Tier 2,iPhone 15,64,Midnight,4,78095,Online,10,Q1,2023,312380
9067,2023-02-09,Gujarat,Ahmedabad,Tier 2,iPhone 13,1024,Gold,5,57058,Online,17,Q1,2023,285290
9068,2022-03-25,Maharashtra,Pune,Tier 1,iPhone 14,256,Green,5,72613,Retail Store,27,Q1,2022,363065
9069,2023-04-27,Punjab,Amritsar,Tier 3,iPhone 14 Pro,1024,Blue,2,133716,Authorized Reseller,48,Q2,2023,267432
9070,2022-06-07,Punjab,Amritsar,Tier 1,iPhone 15,256,Blue,5,82707,Retail Store,19,Q2,2022,413535
9071,2023-06-19,Telangana,Warangal,Tier 3,iPhone 15,512,Blue,2,84477,Authorized Reseller,5,Q2,2023,168954
9072,2023-06-18,Telangana,Warangal,Tier 3,iPhone 15,1024,Midnight,1,78729,Telecom Partner,17,Q2,2023,78729
9073,2023-08-01,Rajasthan,Jaipur,Tier 2,iPhone 15 Pro Max,128,Green,3,162432,Telecom Partner,30,Q3,2023,487296
9074,2023-10-25,Uttar Pradesh,Kanpur,Tier 3,iPhone 13,64,Starlight,5,57611,Online,38,Q4,2023,288055
9075,2022-08-17,Telangana,Hyderabad,Tier 3,iPhone 15,128,Blue,3,83624,Telecom Partner,39,Q3,2022,250872
9076,2023-08-06,Telangana,Warangal,Tier 3,iPhone 15 Pro Max,512,Starlight,3,157927,Authorized Reseller,43,Q3,2023,473781
9077,2023-02-23,Telangana,Warangal,Tier 1,iPhone 13 Pro,128,Starlight,3,123578,Retail Store,23,Q1,2023,370734
9078,2022-09-29,Uttar Pradesh,Noida,Tier 2,iPhone 14,256,Purple,3,69727,Retail Store,10,Q3,2022,209181
9079,2023-05-25,Telangana,Warangal,Tier 3,iPhone 13,1024,Midnight,4,55115,Online,11,Q2,2023,220460
9080,2023-01-15,Maharashtra,Nagpur,Tier 2,iPhone 14 Pro,1024,Blue,1,127446,Online,23,Q1,2023,127446
9081,2023-07-29,Punjab,Ludhiana,Tier 1,iPhone 14 Pro,128,Purple,2,132641,Authorized Reseller,13,Q3,2023,265282
9082,2023-03-22,Maharashtra,Pune,Tier 1,iPhone 15 Pro,128,Green,3,132938,Authorized Reseller,32,Q1,2023,398814
9083,2022-05-29,Rajasthan,Udaipur,Tier 2,iPhone 15 Pro Max,512,Silver,2,155255,Telecom Partner,17,Q2,2022,310510
9084,2023-01-27,Uttar Pradesh,Kanpur,Tier 1,iPhone 13 Pro,1024,Green,1,117039,Retail Store,13,Q1,2023,117039
9085,2022-09-27,Uttar Pradesh,Noida,Tier 2,iPhone 13 Pro,512,Starlight,1,116649,Telecom Partner,25,Q3,2022,116649
9086,2023-03-11,Maharashtra,Pune,Tier 1,iPhone 14 Pro,256,Pink,3,128932,Telecom Partner,21,Q1,2023,386796
9087,2023-03-26,West Bengal,Siliguri,Tier 3,iPhone 13 Pro,256,Blue,1,116777,Online,29,Q1,2023,116777
9088,2022-12-23,Gujarat,Ahmedabad,Tier 2,iPhone 15 Pro Max,256,Silver,1,160773,Authorized Reseller,17,Q4,2022,160773
9089,2022-01-21,Rajasthan,Udaipur,Tier 1,iPhone 13 Pro,256,Pink,3,121649,Authorized Reseller,37,Q1,2022,364947
9090,2022-12-19,Gujarat,Surat,Tier 2,iPhone 14 Pro,1024,Pink,1,129204,Telecom Partner,32,Q4,2022,129204
9091,2022-05-31,Gujarat,Vadodara,Tier 1,iPhone 14 Pro,1024,Green,5,131801,Authorized Reseller,20,Q2,2022,659005
9092,2023-10-09,Karnataka,Bangalore,Tier 1,iPhone 14 Pro,1024,Blue,2,132599,Telecom Partner,6,Q4,2023,265198
9093,2023-05-04,Rajasthan,Jodhpur,Tier 1,iPhone 13 Pro,64,Purple,3,121868,Online,31,Q2,2023,365604
9094,2023-05-29,Karnataka,Mangalore,Tier 1,iPhone 13 Pro,256,Purple,2,121139,Authorized Reseller,50,Q2,2023,242278
9095,2023-04-08,Gujarat,Ahmedabad,Tier 3,iPhone 15,1024,Blue,2,80744,Online,31,Q2,2023,161488
9096,2023-10-13,Rajasthan,Jaipur,Tier 1,iPhone 15,128,Midnight,4,77346,Retail Store,39,Q4,2023,309384
9097,2022-10-27,West Bengal,Siliguri,Tier 1,iPhone 15,512,Green,2,82359,Authorized Reseller,9,Q4,2022,164718
9098,2023-05-22,West Bengal,Kolkata,Tier 3,iPhone 13 Pro,64,Blue,3,115841,Telecom Partner,3,Q2,2023,347523
9099,2022-02-04,Uttar Pradesh,Kanpur,Tier 2,iPhone 13,512,Gold,1,60904,Retail Store,44,Q1,2022,60904
9100,2023-10-18,West Bengal,Kolkata,Tier 3,iPhone 14,512,Gold,4,73293,Telecom Partner,25,Q4,2023,293172
9101,2022-11-09,West Bengal,Siliguri,Tier 3,iPhone 15 Pro,512,Purple,1,137156,Telecom Partner,35,Q4,2022,137156
9102,2023-05-12,Uttar Pradesh,Kanpur,Tier 3,iPhone 15 Pro,256,Blue,1,133226,Authorized Reseller,3,Q2,2023,133226
9103,2022-04-03,West Bengal,Kolkata,Tier 2,iPhone 15 Pro,128,Pink,3,134751,Telecom Partner,28,Q2,2022,404253
9104,2022-04-26,Delhi,New Delhi,Tier 1,iPhone 13,128,Green,4,61387,Telecom Partner,29,Q2,2022,245548
9105,2023-05-26,West Bengal,Siliguri,Tier 2,iPhone 15 Pro,128,Green,1,133672,Authorized Reseller,49,Q2,2023,133672
9106,2022-03-19,Punjab,Chandigarh,Tier 1,iPhone 15 Pro Max,64,Pink,5,156220,Online,28,Q1,2022,781100
9107,2022-07-02,West Bengal,Siliguri,Tier 2,iPhone 13 Pro,256,Green,5,124374,Online,34,Q3,2022,621870
9108,2023-04-06,Rajasthan,Jaipur,Tier 3,iPhone 15,512,Silver,4,81721,Retail Store,18,Q2,2023,326884
9109,2022-06-02,Punjab,Amritsar,Tier 3,iPhone 14 Pro,128,Gold,2,134343,Telecom Partner,28,Q2,2022,268686
9110,2022-02-27,Punjab,Chandigarh,Tier 3,iPhone 14,64,Midnight,2,67706,Online,31,Q1,2022,135412
9111,2022-06-24,Gujarat,Ahmedabad,Tier 3,iPhone 15,64,Purple,5,79250,Online,7,Q2,2022,396250
9112,2023-02-09,Delhi,Gurgaon,Tier 3,iPhone 15 Pro Max,512,Pink,1,155835,Authorized Reseller,32,Q1,2023,155835
9113,2023-10-16,West Bengal,Kolkata,Tier 1,iPhone 13 Pro,128,Pink,4,116137,Online,3,Q4,2023,464548
9114,2022-03-19,Gujarat,Vadodara,Tier 2,iPhone 13 Pro,1024,Purple,3,121827,Retail Store,9,Q1,2022,365481
9115,2023-12-21,Uttar Pradesh,Lucknow,Tier 1,iPhone 15,512,Blue,2,84807,Telecom Partner,2,Q4,2023,169614
9116,2023-11-26,West Bengal,Kolkata,Tier 2,iPhone 15,64,Green,1,78844,Telecom Partner,34,Q4,2023,78844
9117,2023-04-25,Gujarat,Ahmedabad,Tier 2,iPhone 14 Pro,1024,Green,2,134736,Authorized Reseller,34,Q2,2023,269472
9118,2023-01-12,Maharashtra,Mumbai,Tier 2,iPhone 13,256,Starlight,2,59742,Telecom Partner,8,Q1,2023,119484
9119,2022-05-04,Telangana,Hyderabad,Tier 2,iPhone 15 Pro,256,Purple,4,137014,Online,3,Q2,2022,548056
9120,2022-04-15,Gujarat,Surat,Tier 3,iPhone 15 Pro,1024,Starlight,5,137224,Telecom Partner,2,Q2,2022,686120
9121,2022-05-15,Tamil Nadu,Chennai,Tier 3,iPhone 15 Pro,256,Purple,4,133409,Telecom Partner,9,Q2,2022,533636
9122,2022-04-09,Telangana,Warangal,Tier 3,iPhone 14 Pro,128,Purple,5,132757,Telecom Partner,25,Q2,2022,663785
9123,2023-10-07,Gujarat,Surat,Tier 2,iPhone 13 Pro,256,Pink,2,117977,Telecom Partner,37,Q4,2023,235954
9124,2022-08-20,Uttar Pradesh,Kanpur,Tier 2,iPhone 15 Pro Max,512,Purple,5,163503,Retail Store,11,Q3,2022,817515
9125,2022-09-26,Tamil Nadu,Chennai,Tier 3,iPhone 15 Pro,512,Starlight,5,134893,Online,39,Q3,2022,674465
9126,2023-08-02,Punjab,Ludhiana,Tier 1,iPhone 15 Pro Max,64,Starlight,2,158697,Retail Store,44,Q3,2023,317394
9127,2023-10-20,Karnataka,Mysore,Tier 3,iPhone 13,256,Midnight,3,63937,Online,22,Q4,2023,191811
9128,2023-06-18,Uttar Pradesh,Lucknow,Tier 1,iPhone 15 Pro,512,Midnight,3,138223,Retail Store,1,Q2,2023,414669
9129,2023-01-02,Karnataka,Bangalore,Tier 3,iPhone 15,1024,Gold,5,84063,Retail Store,41,Q1,2023,420315
9130,2022-11-17,Delhi,New Delhi,Tier 1,iPhone 14 Pro,256,Purple,3,132549,Retail Store,39,Q4,2022,397647
9131,2023-07-13,Karnataka,Bangalore,Tier 2,iPhone 14 Pro,64,Green,1,131068,Retail Store,29,Q3,2023,131068
9132,2023-10-06,Maharashtra,Pune,Tier 3,iPhone 13 Pro,128,Purple,1,122761,Retail Store,5,Q4,2023,122761
9133,2022-09-09,Gujarat,Ahmedabad,Tier 3,iPhone 13 Pro,1024,Midnight,2,124102,Online,31,Q3,2022,248204
9134,2022-07-30,West Bengal,Siliguri,Tier 2,iPhone 13,64,Silver,2,57624,Online,9,Q3,2022,115248
9135,2023-04-14,West Bengal,Kolkata,Tier 1,iPhone 14,256,Pink,3,73547,Retail Store,24,Q2,2023,220641
9136,2023-02-24,West Bengal,Kolkata,Tier 2,iPhone 15 Pro Max,512,Purple,5,156078,Online,2,Q1,2023,780390
9137,2022-06-17,Maharashtra,Nagpur,Tier 2,iPhone 14 Pro,256,Silver,5,128075,Retail Store,8,Q2,2022,640375
9138,2023-06-24,Rajasthan,Jaipur,Tier 3,iPhone 13 Pro,256,Blue,2,118307,Telecom Partner,10,Q2,2023,236614
9139,2022-08-18,Uttar Pradesh,Noida,Tier 2,iPhone 14,256,Blue,4,68573,Authorized Reseller,6,Q3,2022,274292
9140,2023-04-27,Telangana,Warangal,Tier 1,iPhone 13 Pro,512,Silver,2,115887,Retail Store,15,Q2,2023,231774
9141,2022-08-23,Punjab,Ludhiana,Tier 1,iPhone 15 Pro Max,64,Starlight,2,160879,Telecom Partner,42,Q3,2022,321758
9142,2022-11-10,Telangana,Hyderabad,Tier 2,iPhone 13 Pro,256,Midnight,3,118220,Retail Store,16,Q4,2022,354660
9143,2023-10-27,Punjab,Chandigarh,Tier 2,iPhone 14 Pro,512,Pink,4,131065,Telecom Partner,39,Q4,2023,524260
9144,2023-11-21,Rajasthan,Udaipur,Tier 2,iPhone 13,64,Starlight,2,64331,Retail Store,22,Q4,2023,128662
9145,2023-01-16,Delhi,Noida,Tier 2,iPhone 14 Pro,1024,Gold,5,126016,Authorized Reseller,9,Q1,2023,630080
9146,2023-07-19,Punjab,Amritsar,Tier 3,iPhone 15,256,Starlight,5,82164,Online,19,Q3,2023,410820
9147,2022-02-01,Punjab,Chandigarh,Tier 2,iPhone 14 Pro,256,Starlight,5,132762,Retail Store,44,Q1,2022,663810
9148,2023-06-23,Telangana,Warangal,Tier 2,iPhone 15,1024,Purple,5,76887,Retail Store,27,Q2,2023,384435
9149,2023-06-09,Uttar Pradesh,Noida,Tier 1,iPhone 13 Pro,512,Starlight,1,117727,Retail Store,2,Q2,2023,117727
9150,2022-02-07,West Bengal,Siliguri,Tier 2,iPhone 15 Pro,1024,Green,3,133144,Retail Store,35,Q1,2022,399432
9151,2023-11-07,Tamil Nadu,Chennai,Tier 2,iPhone 14 Pro,128,Purple,1,133649,Online,6,Q4,2023,133649
9152,2023-10-05,Telangana,Hyderabad,Tier 1,iPhone 15 Pro,512,Green,5,131385,Retail Store,45,Q4,2023,656925
9153,2022-09-21,Telangana,Hyderabad,Tier 1,iPhone 15 Pro,1024,Starlight,4,136305,Authorized Reseller,13,Q3,2022,545220
9154,2023-12-11,Karnataka,Bangalore,Tier 3,iPhone 13 Pro,64,Silver,2,116865,Retail Store,11,Q4,2023,233730
9155,2022-03-27,Uttar Pradesh,Noida,Tier 3,iPhone 14 Pro,64,Silver,1,126531,Retail Store,13,Q1,2022,126531
9156,2023-04-04,Rajasthan,Jodhpur,Tier 1,iPhone 13 Pro,512,Silver,5,115632,Authorized Reseller,8,Q2,2023,578160
9157,2023-11-12,Maharashtra,Nagpur,Tier 2,iPhone 14 Pro,512,Starlight,1,130427,Retail Store,9,Q4,2023,130427
9158,2023-09-27,Rajasthan,Jaipur,Tier 1,iPhone 14,64,Pink,5,71376,Retail Store,44,Q3,2023,356880
9159,2022-04-16,Gujarat,Vadodara,Tier 3,iPhone 13 Pro,512,Midnight,4,121658,Telecom Partner,35,Q2,2022,486632
9160,2023-07-18,Uttar Pradesh,Lucknow,Tier 2,iPhone 13,512,Midnight,4,61466,Retail Store,43,Q3,2023,245864
9161,2022-03-26,Maharashtra,Nagpur,Tier 1,iPhone 15 Pro Max,64,Silver,1,158338,Authorized Reseller,5,Q1,2022,158338
9162,2022-08-24,Tamil Nadu,Madurai,Tier 2,iPhone 15 Pro Max,128,Blue,5,162939,Online,41,Q3,2022,814695
9163,2022-09-29,Karnataka,Bangalore,Tier 1,iPhone 15,128,Purple,5,76270,Telecom Partner,36,Q3,2022,381350
9164,2022-12-14,Uttar Pradesh,Lucknow,Tier 3,iPhone 15 Pro Max,1024,Pink,3,156454,Online,24,Q4,2022,469362
9165,2023-07-02,Karnataka,Mangalore,Tier 1,iPhone 15,1024,Pink,1,83115,Online,46,Q3,2023,83115
9166,2022-01-21,West Bengal,Siliguri,Tier 1,iPhone 15,1024,Blue,2,78690,Telecom Partner,45,Q1,2022,157380
9167,2023-04-27,Tamil Nadu,Coimbatore,Tier 2,iPhone 14,256,Starlight,1,71732,Telecom Partner,28,Q2,2023,71732
9168,2023-02-05,Karnataka,Mangalore,Tier 1,iPhone 14,64,Gold,5,65061,Retail Store,29,Q1,2023,325305
9169,2023-07-10,West Bengal,Siliguri,Tier 1,iPhone 13 Pro,1024,Midnight,3,115390,Telecom Partner,46,Q3,2023,346170
9170,2022-05-22,Telangana,Hyderabad,Tier 2,iPhone 15 Pro Max,256,Starlight,5,162818,Retail Store,45,Q2,2022,814090
9171,2023-03-07,Gujarat,Surat,Tier 3,iPhone 15 Pro,64,Midnight,3,134704,Online,35,Q1,2023,404112
9172,2022-12-12,Tamil Nadu,Madurai,Tier 3,iPhone 13,64,Midnight,4,57065,Telecom Partner,45,Q4,2022,228260
9173,2022-02-17,Gujarat,Surat,Tier 3,iPhone 14,128,Starlight,4,71026,Retail Store,37,Q1,2022,284104
9174,2022-03-31,Tamil Nadu,Coimbatore,Tier 3,iPhone 13 Pro,128,Midnight,1,118675,Authorized Reseller,16,Q1,2022,118675
9175,2023-12-05,Punjab,Chandigarh,Tier 1,iPhone 15 Pro Max,512,Starlight,2,162470,Retail Store,35,Q4,2023,324940
9176,2022-03-03,Delhi,Noida,Tier 2,iPhone 13 Pro,128,Starlight,1,122273,Retail Store,46,Q1,2022,122273
9177,2023-02-28,Punjab,Amritsar,Tier 3,iPhone 14,512,Green,2,67766,Online,37,Q1,2023,135532
9178,2023-08-27,Delhi,New Delhi,Tier 2,iPhone 14 Pro,128,Silver,4,127143,Online,19,Q3,2023,508572
9179,2022-05-14,Delhi,Gurgaon,Tier 2,iPhone 15 Pro,512,Pink,1,133770,Online,38,Q2,2022,133770
9180,2023-05-30,Gujarat,Vadodara,Tier 1,iPhone 14,512,Pink,5,68924,Online,24,Q2,2023,344620
9181,2023-06-19,Punjab,Ludhiana,Tier 1,iPhone 14 Pro,256,Blue,1,132902,Authorized Reseller,21,Q2,2023,132902
9182,2023-01-03,Telangana,Hyderabad,Tier 3,iPhone 15,64,Pink,3,81877,Authorized Reseller,48,Q1,2023,245631
9183,2023-12-24,Karnataka,Mangalore,Tier 2,iPhone 14 Pro,512,Starlight,2,127691,Telecom Partner,42,Q4,2023,255382
9184,2023-01-07,Tamil Nadu,Coimbatore,Tier 3,iPhone 15 Pro Max,256,Purple,5,157140,Telecom Partner,45,Q1,2023,785700
9185,2023-08-22,Karnataka,Bangalore,Tier 1,iPhone 14,128,Blue,3,65117,Telecom Partner,19,Q3,2023,195351
9186,2022-01-21,Uttar Pradesh,Noida,Tier 2,iPhone 14,256,Blue,3,67442,Online,40,Q1,2022,202326
9187,2022-06-04,Telangana,Warangal,Tier 2,iPhone 15,128,Gold,5,82883,Authorized Reseller,20,Q2,2022,414415
9188,2022-02-07,Gujarat,Surat,Tier 3,iPhone 15 Pro Max,512,Midnight,5,159851,Retail Store,17,Q1,2022,799255
9189,2023-12-20,Karnataka,Bangalore,Tier 3,iPhone 15 Pro Max,64,Gold,5,158674,Telecom Partner,16,Q4,2023,793370
9190,2023-10-27,Maharashtra,Mumbai,Tier 2,iPhone 13 Pro,512,Gold,1,114963,Telecom Partner,27,Q4,2023,114963
9191,2023-04-19,Rajasthan,Jodhpur,Tier 1,iPhone 15,512,Starlight,1,76983,Authorized Reseller,19,Q2,2023,76983
9192,2022-07-14,Maharashtra,Nagpur,Tier 2,iPhone 15,64,Purple,2,79093,Online,17,Q3,2022,158186
9193,2022-09-19,Gujarat,Vadodara,Tier 3,iPhone 13 Pro,256,Green,4,117455,Retail Store,45,Q3,2022,469820
9194,2023-08-21,West Bengal,Siliguri,Tier 1,iPhone 15 Pro Max,1024,Starlight,1,164884,Online,39,Q3,2023,164884
